y,x,street_count,highway,ref,geometry
27.540059,-99.4934977,3,,,POINT (-99.4934977 27.540059)
27.5403693,-99.49344,3,,,POINT (-99.49344 27.5403693)
27.5029381,-99.5182658,3,,,POINT (-99.5182658 27.5029381)
27.5029479,-99.519272,4,,,POINT (-99.519272 27.5029479)
27.50279,-99.4970057,4,,,POINT (-99.4970057 27.50279)
27.5027932,-99.4979479,4,,,POINT (-99.4979479 27.5027932)
27.5028092,-99.4988956,4,,,POINT (-99.4988956 27.5028092)
27.5028073,-99.4998528,4,,,POINT (-99.4998528 27.5028073)
27.5028261,-99.5008208,3,,,POINT (-99.5008208 27.5028261)
27.5028146,-99.5046278,4,,,POINT (-99.5046278 27.5028146)
27.5028164,-99.5056674,3,,,POINT (-99.5056674 27.5028164)
27.5028546,-99.5075662,4,traffic_signals,,POINT (-99.5075662 27.5028546)
27.502862,-99.5085239,4,traffic_signals,,POINT (-99.5085239 27.502862)
27.5028732,-99.5094837,4,traffic_signals,,POINT (-99.5094837 27.5028732)
27.5028871,-99.5104578,4,traffic_signals,,POINT (-99.5104578 27.5028871)
27.5029015,-99.5114264,4,,,POINT (-99.5114264 27.5029015)
27.5029174,-99.5123966,4,,,POINT (-99.5123966 27.5029174)
27.5029239,-99.5133633,3,,,POINT (-99.5133633 27.5029239)
27.5029117,-99.5143019,4,,,POINT (-99.5143019 27.5029117)
27.5029181,-99.5152391,4,,,POINT (-99.5152391 27.5029181)
27.5447698,-99.4947269,4,,,POINT (-99.4947269 27.5447698)
27.5448551,-99.4954093,3,,,POINT (-99.4954093 27.5448551)
27.5102255,-99.4586827,3,,,POINT (-99.4586827 27.5102255)
27.5057616,-99.4585945,1,,,POINT (-99.4585945 27.5057616)
27.5066007,-99.4586077,3,,,POINT (-99.4586077 27.5066007)
27.5075462,-99.4586194,4,,,POINT (-99.4586194 27.5075462)
27.5084535,-99.4586512,4,,,POINT (-99.4586512 27.5084535)
27.4964922,-99.4783315,4,,,POINT (-99.4783315 27.4964922)
27.495582,-99.4783267,4,,,POINT (-99.4783267 27.495582)
27.4946643,-99.4783324,4,,,POINT (-99.4783324 27.4946643)
27.4937552,-99.4783326,3,,,POINT (-99.4783326 27.4937552)
27.4666814,-99.4766697,4,,,POINT (-99.4766697 27.4666814)
27.4666764,-99.4756175,4,,,POINT (-99.4756175 27.4666764)
27.4666799,-99.4735393,3,,,POINT (-99.4735393 27.4666799)
27.6338425,-99.5303611,4,traffic_signals,,POINT (-99.5303611 27.6338425)
27.6425972,-99.55198,4,,,POINT (-99.55198 27.6425972)
27.6591727,-99.5945427,3,,,POINT (-99.5945427 27.6591727)
27.6946544,-99.7157466,3,,,POINT (-99.7157466 27.6946544)
27.6047168,-99.5180105,4,traffic_signals,,POINT (-99.5180105 27.6047168)
27.4656462,-99.4638376,4,,,POINT (-99.4638376 27.4656462)
27.465654,-99.4622957,1,turning_circle,,POINT (-99.4622957 27.465654)
27.6186407,-99.526844,4,,,POINT (-99.526844 27.6186407)
27.616509,-99.5258189,1,turning_circle,,POINT (-99.5258189 27.616509)
27.5623054,-99.4934266,4,,,POINT (-99.4934266 27.5623054)
27.5622128,-99.4911676,3,,,POINT (-99.4911676 27.5622128)
27.4878946,-99.4618974,3,,,POINT (-99.4618974 27.4878946)
27.4880253,-99.4604728,3,,,POINT (-99.4604728 27.4880253)
27.5387909,-99.4797103,4,,,POINT (-99.4797103 27.5387909)
27.5390205,-99.4797815,3,,,POINT (-99.4797815 27.5390205)
27.5393653,-99.4798057,3,,,POINT (-99.4798057 27.5393653)
27.5397482,-99.4797869,3,,,POINT (-99.4797869 27.5397482)
27.5403832,-99.4797494,4,,,POINT (-99.4797494 27.5403832)
27.5029247,-99.4896987,4,,,POINT (-99.4896987 27.5029247)
27.5038255,-99.4897053,4,,,POINT (-99.4897053 27.5038255)
27.5047468,-99.4897043,4,,,POINT (-99.4897043 27.5047468)
27.50567,-99.489712,4,traffic_signals,,POINT (-99.489712 27.50567)
27.5065759,-99.489718,4,traffic_signals,,POINT (-99.489718 27.5065759)
27.5074928,-99.4897126,4,,,POINT (-99.4897126 27.5074928)
27.5084205,-99.4897089,4,traffic_signals,,POINT (-99.4897089 27.5084205)
27.5093321,-99.4897168,4,,,POINT (-99.4897168 27.5093321)
27.5102416,-99.4897227,4,,,POINT (-99.4897227 27.5102416)
27.5111597,-99.4897212,4,,,POINT (-99.4897212 27.5111597)
27.5120781,-99.4897141,4,,,POINT (-99.4897141 27.5120781)
27.5139198,-99.4897047,4,,,POINT (-99.4897047 27.5139198)
27.5148276,-99.4896964,4,,,POINT (-99.4896964 27.5148276)
27.5157505,-99.489688,4,,,POINT (-99.489688 27.5157505)
27.5167983,-99.4896793,4,,,POINT (-99.4896793 27.5167983)
27.5177132,-99.4896728,4,,,POINT (-99.4896728 27.5177132)
27.5186464,-99.4896663,4,,,POINT (-99.4896663 27.5186464)
27.5195599,-99.4896514,3,,,POINT (-99.4896514 27.5195599)
27.5204778,-99.4896411,3,,,POINT (-99.4896411 27.5204778)
27.52139,-99.4896469,4,,,POINT (-99.4896469 27.52139)
27.5222987,-99.4896385,4,,,POINT (-99.4896385 27.5222987)
27.5232176,-99.4896437,4,,,POINT (-99.4896437 27.5232176)
27.5268872,-99.4896383,3,,,POINT (-99.4896383 27.5268872)
27.5278011,-99.4896363,4,,,POINT (-99.4896363 27.5278011)
27.5287331,-99.4896343,4,,,POINT (-99.4896343 27.5287331)
27.5296587,-99.4896322,4,,,POINT (-99.4896322 27.5296587)
27.5305761,-99.4896282,4,,,POINT (-99.4896282 27.5305761)
27.5314875,-99.4896287,4,,,POINT (-99.4896287 27.5314875)
27.5323838,-99.4896286,4,,,POINT (-99.4896286 27.5323838)
27.5333046,-99.4896293,4,,,POINT (-99.4896293 27.5333046)
27.5342188,-99.4896265,3,,,POINT (-99.4896265 27.5342188)
27.524826,-99.4901362,4,,,POINT (-99.4901362 27.524826)
27.5253511,-99.4901355,3,,,POINT (-99.4901355 27.5253511)
27.5255143,-99.4901353,3,,,POINT (-99.4901353 27.5255143)
27.5256715,-99.4901351,3,,,POINT (-99.4901351 27.5256715)
27.5261967,-99.4901343,4,,,POINT (-99.4901343 27.5261967)
27.526888,-99.4901334,3,,,POINT (-99.4901334 27.526888)
27.5271943,-99.4764288,3,,,POINT (-99.4764288 27.5271943)
27.5281858,-99.4768004,3,,,POINT (-99.4768004 27.5281858)
27.5290537,-99.4768163,3,,,POINT (-99.4768163 27.5290537)
27.4964875,-99.4773037,4,,,POINT (-99.4773037 27.4964875)
27.4974132,-99.4773004,4,,,POINT (-99.4773004 27.4974132)
27.4983377,-99.477297,4,,,POINT (-99.477297 27.4983377)
27.4992393,-99.4772972,4,,,POINT (-99.4772972 27.4992393)
27.5001597,-99.4773074,4,,,POINT (-99.4773074 27.5001597)
27.5010791,-99.4772989,4,,,POINT (-99.4772989 27.5010791)
27.5029157,-99.4772934,4,,,POINT (-99.4772934 27.5029157)
27.5038363,-99.4772943,4,,,POINT (-99.4772943 27.5038363)
27.5047472,-99.4772952,4,,,POINT (-99.4772952 27.5047472)
27.5056724,-99.4772961,4,,,POINT (-99.4772961 27.5056724)
27.5065832,-99.4772939,4,,,POINT (-99.4772939 27.5065832)
27.5167766,-99.4772827,4,,,POINT (-99.4772827 27.5167766)
27.5213627,-99.4772651,4,,,POINT (-99.4772651 27.5213627)
27.5222796,-99.4772639,4,,,POINT (-99.4772639 27.5222796)
27.5231987,-99.4772599,4,,,POINT (-99.4772599 27.5231987)
27.5460257,-99.4756374,3,,,POINT (-99.4756374 27.5460257)
27.5458116,-99.4742849,1,turning_circle,,POINT (-99.4742849 27.5458116)
27.4776918,-99.4715579,3,,,POINT (-99.4715579 27.4776918)
27.477696,-99.4705308,4,,,POINT (-99.4705308 27.477696)
27.4777015,-99.4695026,4,,,POINT (-99.4695026 27.4777015)
27.477707,-99.4684744,4,,,POINT (-99.4684744 27.477707)
27.4777124,-99.4674462,4,,,POINT (-99.4674462 27.4777124)
27.4777179,-99.466418,4,,,POINT (-99.466418 27.4777179)
27.4777233,-99.4653897,4,,,POINT (-99.4653897 27.4777233)
27.4777288,-99.4643615,4,,,POINT (-99.4643615 27.4777288)
27.4777342,-99.4633333,3,,,POINT (-99.4633333 27.4777342)
27.4777397,-99.4623051,3,,,POINT (-99.4623051 27.4777397)
27.5807728,-99.4764193,3,,,POINT (-99.4764193 27.5807728)
27.5078769,-99.4519051,3,,,POINT (-99.4519051 27.5078769)
27.5077906,-99.4510402,3,,,POINT (-99.4510402 27.5077906)
27.4831344,-99.4599101,3,,,POINT (-99.4599101 27.4831344)
27.4835927,-99.459916,1,turning_circle,,POINT (-99.459916 27.4835927)
27.5800177,-99.4637522,3,,,POINT (-99.4637522 27.5800177)
27.5786483,-99.4625778,3,,,POINT (-99.4625778 27.5786483)
27.4921084,-99.4525294,4,,,POINT (-99.4525294 27.4921084)
27.4896099,-99.4524753,4,,,POINT (-99.4524753 27.4896099)
27.5882441,-99.5214471,4,,,POINT (-99.5214471 27.5882441)
27.5876061,-99.5211433,1,turning_circle,,POINT (-99.5211433 27.5876061)
27.5786083,-99.4841669,3,,,POINT (-99.4841669 27.5786083)
27.5786624,-99.4838009,3,,,POINT (-99.4838009 27.5786624)
27.4486645,-99.4845547,4,,,POINT (-99.4845547 27.4486645)
27.4487377,-99.4840262,3,,,POINT (-99.4840262 27.4487377)
27.4490864,-99.4832825,3,,,POINT (-99.4832825 27.4490864)
27.5848162,-99.5112656,1,turning_circle,,POINT (-99.5112656 27.5848162)
27.5969878,-99.4868834,4,,,POINT (-99.4868834 27.5969878)
27.596313,-99.4839393,3,,,POINT (-99.4839393 27.596313)
27.4740383,-99.4684491,3,,,POINT (-99.4684491 27.4740383)
27.4740439,-99.4674192,4,,,POINT (-99.4674192 27.4740439)
27.4740494,-99.4663893,4,,,POINT (-99.4663893 27.4740494)
27.4740549,-99.4653593,3,,,POINT (-99.4653593 27.4740549)
27.4740604,-99.4643294,3,,,POINT (-99.4643294 27.4740604)
27.474066,-99.4632995,3,,,POINT (-99.4632995 27.474066)
27.4740715,-99.4622696,4,stop,,POINT (-99.4622696 27.4740715)
27.5462739,-99.4986212,3,,,POINT (-99.4986212 27.5462739)
27.5461363,-99.4976503,1,,,POINT (-99.4976503 27.5461363)
27.5457746,-99.4956106,3,,,POINT (-99.4956106 27.5457746)
27.5456346,-99.494573,4,,,POINT (-99.494573 27.5456346)
27.4974039,-99.4670161,4,,,POINT (-99.4670161 27.4974039)
27.4992322,-99.4670677,1,,,POINT (-99.4670677 27.4992322)
27.5410492,-99.4933136,3,,,POINT (-99.4933136 27.5410492)
27.540908,-99.4923364,4,,,POINT (-99.4923364 27.540908)
27.5407711,-99.4913885,1,,,POINT (-99.4913885 27.5407711)
27.5090141,-99.522189,4,,,POINT (-99.522189 27.5090141)
27.5086941,-99.5220271,3,,,POINT (-99.5220271 27.5086941)
27.4791252,-99.4586976,3,,,POINT (-99.4586976 27.4791252)
27.4783016,-99.4607609,3,,,POINT (-99.4607609 27.4783016)
27.4775049,-99.4607443,3,,,POINT (-99.4607443 27.4775049)
27.5952604,-99.473057,3,,,POINT (-99.473057 27.5952604)
27.5962805,-99.4704066,3,,,POINT (-99.4704066 27.5962805)
27.5400518,-99.5182173,3,,,POINT (-99.5182173 27.5400518)
27.5403874,-99.5191347,3,,,POINT (-99.5191347 27.5403874)
27.4804389,-99.4746727,3,,,POINT (-99.4746727 27.4804389)
27.4804441,-99.4736338,3,,,POINT (-99.4736338 27.4804441)
27.480444,-99.4726061,4,,,POINT (-99.4726061 27.480444)
27.4804455,-99.4715779,4,,,POINT (-99.4715779 27.4804455)
27.4804521,-99.4705467,4,,,POINT (-99.4705467 27.4804521)
27.4804587,-99.4695263,4,,,POINT (-99.4695263 27.4804587)
27.4804654,-99.468494,4,,,POINT (-99.468494 27.4804654)
27.4804722,-99.4674476,4,,,POINT (-99.4674476 27.4804722)
27.4804788,-99.4664245,4,,,POINT (-99.4664245 27.4804788)
27.4804854,-99.465397,4,,,POINT (-99.465397 27.4804854)
27.4804906,-99.4643643,3,,,POINT (-99.4643643 27.4804906)
27.4804957,-99.4633411,4,,,POINT (-99.4633411 27.4804957)
27.4804931,-99.4623317,4,,,POINT (-99.4623317 27.4804931)
27.4804994,-99.4617069,3,,,POINT (-99.4617069 27.4804994)
27.4805133,-99.4590088,4,,,POINT (-99.4590088 27.4805133)
27.4805183,-99.4570212,4,,,POINT (-99.4570212 27.4805183)
27.5486567,-99.4819318,3,,,POINT (-99.4819318 27.5486567)
27.5484225,-99.4804435,4,,,POINT (-99.4804435 27.5484225)
27.5481548,-99.4787336,3,,,POINT (-99.4787336 27.5481548)
27.5036944,-99.5182422,4,,,POINT (-99.5182422 27.5036944)
27.6216559,-99.5435349,1,,,POINT (-99.5435349 27.6216559)
27.5277572,-99.517996,3,,,POINT (-99.517996 27.5277572)
27.5277505,-99.5172922,1,turning_circle,,POINT (-99.5172922 27.5277505)
27.5446903,-99.4899251,3,,,POINT (-99.4899251 27.5446903)
27.4513598,-99.45738,3,,,POINT (-99.45738 27.4513598)
27.4505646,-99.4573705,4,,,POINT (-99.4573705 27.4505646)
27.449765,-99.4573583,3,,,POINT (-99.4573583 27.449765)
27.5056989,-99.4959158,4,,,POINT (-99.4959158 27.5056989)
27.505654,-99.4949127,3,,,POINT (-99.4949127 27.505654)
27.505665,-99.4938735,4,,,POINT (-99.4938735 27.505665)
27.5056639,-99.4928475,4,,,POINT (-99.4928475 27.5056639)
27.5056653,-99.4918144,4,,,POINT (-99.4918144 27.5056653)
27.5056699,-99.4886575,4,,,POINT (-99.4886575 27.5056699)
27.5056728,-99.4876119,4,traffic_signals,,POINT (-99.4876119 27.5056728)
27.5056748,-99.4865805,4,,,POINT (-99.4865805 27.5056748)
27.5056767,-99.4855383,4,,,POINT (-99.4855383 27.5056767)
27.5056786,-99.484524,4,traffic_signals,,POINT (-99.484524 27.5056786)
27.5056805,-99.4834848,4,,,POINT (-99.4834848 27.5056805)
27.5056825,-99.482443,4,,,POINT (-99.482443 27.5056825)
27.5056844,-99.4814124,4,traffic_signals,,POINT (-99.4814124 27.5056844)
27.5056799,-99.4803793,4,traffic_signals,,POINT (-99.4803793 27.5056799)
27.5056774,-99.47935,4,,,POINT (-99.47935 27.5056774)
27.5056749,-99.478323,4,,,POINT (-99.478323 27.5056749)
27.5056699,-99.4762692,4,,,POINT (-99.4762692 27.5056699)
27.5056674,-99.4752423,4,traffic_signals,,POINT (-99.4752423 27.5056674)
27.5056641,-99.4742134,4,traffic_signals,,POINT (-99.4742134 27.5056641)
27.5056619,-99.4731836,4,,,POINT (-99.4731836 27.5056619)
27.5056599,-99.4721562,3,,,POINT (-99.4721562 27.5056599)
27.5056507,-99.4685203,1,,,POINT (-99.4685203 27.5056507)
27.5056523,-99.4680389,4,,,POINT (-99.4680389 27.5056523)
27.5056521,-99.4670095,4,,,POINT (-99.4670095 27.5056521)
27.5056519,-99.46598,4,,,POINT (-99.46598 27.5056519)
27.5056518,-99.4649506,3,,,POINT (-99.4649506 27.5056518)
27.5056516,-99.4639211,4,,,POINT (-99.4639211 27.5056516)
27.5056553,-99.462941,3,,,POINT (-99.462941 27.5056553)
27.4898544,-99.4591819,3,,,POINT (-99.4591819 27.4898544)
27.4867664,-99.4586685,3,,,POINT (-99.4586685 27.4867664)
27.4851765,-99.4578856,3,,,POINT (-99.4578856 27.4851765)
27.5858623,-99.4878352,3,,,POINT (-99.4878352 27.5858623)
27.586928,-99.4883458,3,,,POINT (-99.4883458 27.586928)
27.5714878,-99.4783677,3,,,POINT (-99.4783677 27.5714878)
27.5719051,-99.4772252,1,,,POINT (-99.4772252 27.5719051)
27.5640683,-99.475043,3,,,POINT (-99.475043 27.5640683)
27.5638259,-99.4744783,1,turning_circle,,POINT (-99.4744783 27.5638259)
27.5750045,-99.5000304,1,turning_circle,,POINT (-99.5000304 27.5750045)
27.5281417,-99.4414204,3,,,POINT (-99.4414204 27.5281417)
27.5255105,-99.4416396,3,,,POINT (-99.4416396 27.5255105)
27.5239739,-99.4416466,3,,,POINT (-99.4416466 27.5239739)
27.4868155,-99.4763427,3,,,POINT (-99.4763427 27.4868155)
27.4859274,-99.4760269,3,,,POINT (-99.4760269 27.4859274)
27.4850093,-99.4757038,3,,,POINT (-99.4757038 27.4850093)
27.4840976,-99.4753864,3,,,POINT (-99.4753864 27.4840976)
27.4831817,-99.4750857,3,,,POINT (-99.4750857 27.4831817)
27.4822659,-99.4748678,3,,,POINT (-99.4748678 27.4822659)
27.4813446,-99.474765,3,,,POINT (-99.474765 27.4813446)
27.4941929,-99.4624613,1,,,POINT (-99.4624613 27.4941929)
27.4933229,-99.4624755,3,,,POINT (-99.4624755 27.4933229)
27.4924164,-99.462461,3,,,POINT (-99.462461 27.4924164)
27.4914828,-99.4624404,3,,,POINT (-99.4624404 27.4914828)
27.4887386,-99.4623872,4,,,POINT (-99.4623872 27.4887386)
27.4878232,-99.4623809,3,,,POINT (-99.4623809 27.4878232)
27.4869024,-99.4623745,3,,,POINT (-99.4623745 27.4869024)
27.4859867,-99.4623681,4,,,POINT (-99.4623681 27.4859867)
27.4850666,-99.4623618,4,,,POINT (-99.4623618 27.4850666)
27.4841511,-99.4623554,4,,,POINT (-99.4623554 27.4841511)
27.4832356,-99.4623475,4,,,POINT (-99.4623475 27.4832356)
27.4823267,-99.4623425,4,,,POINT (-99.4623425 27.4823267)
27.481411,-99.4623392,4,,,POINT (-99.4623392 27.481411)
27.4795764,-99.4623227,4,,,POINT (-99.4623227 27.4795764)
27.478658,-99.4623139,4,,,POINT (-99.4623139 27.478658)
27.4759078,-99.4622874,3,,,POINT (-99.4622874 27.4759078)
27.4749874,-99.462283,3,,,POINT (-99.462283 27.4749874)
27.4700814,-99.4622333,3,,,POINT (-99.4622333 27.4700814)
27.4644525,-99.4619678,4,,,POINT (-99.4619678 27.4644525)
27.5576807,-99.4788919,4,,,POINT (-99.4788919 27.5576807)
27.5571948,-99.4767844,4,,,POINT (-99.4767844 27.5571948)
27.5811876,-99.5234709,3,,,POINT (-99.5234709 27.5811876)
27.5829501,-99.5243102,4,,,POINT (-99.5243102 27.5829501)
27.5836584,-99.5246508,4,,,POINT (-99.5246508 27.5836584)
27.5842631,-99.5249259,3,,,POINT (-99.5249259 27.5842631)
27.5848398,-99.5252027,3,,,POINT (-99.5252027 27.5848398)
27.5854148,-99.5254785,4,,,POINT (-99.5254785 27.5854148)
27.5860457,-99.5257809,4,,,POINT (-99.5257809 27.5860457)
27.5874616,-99.5267223,3,,,POINT (-99.5267223 27.5874616)
27.5896147,-99.5277395,3,,,POINT (-99.5277395 27.5896147)
27.5906009,-99.5278781,3,,,POINT (-99.5278781 27.5906009)
27.5807389,-99.5232502,4,,,POINT (-99.5232502 27.5807389)
27.5788656,-99.5223391,4,,,POINT (-99.5223391 27.5788656)
27.5826419,-99.5196291,3,,,POINT (-99.5196291 27.5826419)
27.5841095,-99.521225,3,,,POINT (-99.521225 27.5841095)
27.5351501,-99.4957907,4,,,POINT (-99.4957907 27.5351501)
27.5351523,-99.4968195,4,,,POINT (-99.4968195 27.5351523)
27.5351544,-99.4978483,4,,,POINT (-99.4978483 27.5351544)
27.5351566,-99.4988771,3,,,POINT (-99.4988771 27.5351566)
27.5351587,-99.4999059,3,,,POINT (-99.4999059 27.5351587)
27.4486636,-99.4606957,4,,,POINT (-99.4606957 27.4486636)
27.5429932,-99.4950633,4,,,POINT (-99.4950633 27.5429932)
27.5426783,-99.4929897,4,,,POINT (-99.4929897 27.5426783)
27.542539,-99.4920297,4,traffic_signals,,POINT (-99.4920297 27.542539)
27.5423414,-99.4907881,3,,,POINT (-99.4907881 27.5423414)
27.5423029,-99.4903352,3,,,POINT (-99.4903352 27.5423029)
27.5419763,-99.4886312,3,,,POINT (-99.4886312 27.5419763)
27.5415927,-99.4866742,4,,,POINT (-99.4866742 27.5415927)
27.5410327,-99.4835399,4,traffic_signals,,POINT (-99.4835399 27.5410327)
27.5410474,-99.4829091,3,,,POINT (-99.4829091 27.5410474)
27.5410479,-99.4824247,3,,,POINT (-99.4824247 27.5410479)
27.5402857,-99.4783412,4,,,POINT (-99.4783412 27.5402857)
27.5402676,-99.4778744,3,,,POINT (-99.4778744 27.5402676)
27.5402602,-99.4776865,3,,,POINT (-99.4776865 27.5402602)
27.54023,-99.4769193,3,,,POINT (-99.4769193 27.54023)
27.5402213,-99.4766564,3,,,POINT (-99.4766564 27.5402213)
27.5401743,-99.4755075,4,,,POINT (-99.4755075 27.5401743)
27.5401169,-99.4740523,4,traffic_signals,,POINT (-99.4740523 27.5401169)
27.5400572,-99.4726628,4,,,POINT (-99.4726628 27.5400572)
27.5399947,-99.4712432,4,,,POINT (-99.4712432 27.5399947)
27.5399361,-99.469835,3,,,POINT (-99.469835 27.5399361)
27.5504189,-99.4932153,4,,,POINT (-99.4932153 27.5504189)
27.5507985,-99.4957315,4,,,POINT (-99.4957315 27.5507985)
27.5457452,-99.507291,3,,,POINT (-99.507291 27.5457452)
27.5447346,-99.5073447,3,,,POINT (-99.5073447 27.5447346)
27.5373581,-99.4784707,3,,,POINT (-99.4784707 27.5373581)
27.5733614,-99.486832,3,,,POINT (-99.486832 27.5733614)
27.5333349,-99.4957966,4,,,POINT (-99.4957966 27.5333349)
27.5333382,-99.4968246,4,,,POINT (-99.4968246 27.5333382)
27.5333416,-99.4978526,4,,,POINT (-99.4978526 27.5333416)
27.533345,-99.4988807,4,,,POINT (-99.4988807 27.533345)
27.5333484,-99.4999087,3,,,POINT (-99.4999087 27.5333484)
27.4421523,-99.4899442,3,,,POINT (-99.4899442 27.4421523)
27.4421465,-99.4894771,3,,,POINT (-99.4894771 27.4421465)
27.4421209,-99.4886685,3,,,POINT (-99.4886685 27.4421209)
27.4421418,-99.4878303,3,,,POINT (-99.4878303 27.4421418)
27.4421513,-99.4870001,3,,,POINT (-99.4870001 27.4421513)
27.4421596,-99.4861713,3,,,POINT (-99.4861713 27.4421596)
27.4421733,-99.4853408,4,,,POINT (-99.4853408 27.4421733)
27.4418698,-99.4844493,4,,,POINT (-99.4844493 27.4418698)
27.4415731,-99.483575,4,,,POINT (-99.483575 27.4415731)
27.4415925,-99.4827394,4,,,POINT (-99.4827394 27.4415925)
27.4416068,-99.4819052,3,,,POINT (-99.4819052 27.4416068)
27.4416282,-99.4802449,3,,,POINT (-99.4802449 27.4416282)
27.5038204,-99.4918153,3,,,POINT (-99.4918153 27.5038204)
27.5047467,-99.491806,3,,,POINT (-99.491806 27.5047467)
27.5065793,-99.4918114,4,,,POINT (-99.4918114 27.5065793)
27.507497,-99.4918108,4,,,POINT (-99.4918108 27.507497)
27.508417,-99.4918141,4,,,POINT (-99.4918141 27.508417)
27.5093317,-99.4918177,4,,,POINT (-99.4918177 27.5093317)
27.5102444,-99.491816,4,,,POINT (-99.491816 27.5102444)
27.5111675,-99.4918128,4,,,POINT (-99.4918128 27.5111675)
27.5121016,-99.4918096,4,,,POINT (-99.4918096 27.5121016)
27.5139221,-99.4918034,4,,,POINT (-99.4918034 27.5139221)
27.514828,-99.4918003,4,,,POINT (-99.4918003 27.514828)
27.5157491,-99.491797,4,,,POINT (-99.491797 27.5157491)
27.5168021,-99.4917928,3,,,POINT (-99.4917928 27.5168021)
27.5177159,-99.4917522,3,,,POINT (-99.4917522 27.5177159)
27.5186492,-99.4917422,4,,,POINT (-99.4917422 27.5186492)
27.51955,-99.4917325,4,,,POINT (-99.4917325 27.51955)
27.5204577,-99.4917228,3,,,POINT (-99.4917228 27.5204577)
27.52139,-99.4917156,4,,,POINT (-99.4917156 27.52139)
27.5223019,-99.491703,4,,,POINT (-99.491703 27.5223019)
27.5232208,-99.4916991,4,,,POINT (-99.4916991 27.5232208)
27.5268905,-99.4916785,3,,,POINT (-99.4916785 27.5268905)
27.5278044,-99.4916744,4,,,POINT (-99.4916744 27.5278044)
27.5287276,-99.4916703,4,,,POINT (-99.4916703 27.5287276)
27.5296617,-99.491666,4,,,POINT (-99.491666 27.5296617)
27.5305786,-99.491688,4,,,POINT (-99.491688 27.5305786)
27.5314983,-99.4916863,4,,,POINT (-99.4916863 27.5314983)
27.5324279,-99.4916895,4,,,POINT (-99.4916895 27.5324279)
27.5333366,-99.4916828,4,,,POINT (-99.4916828 27.5333366)
27.5342233,-99.4916811,4,,,POINT (-99.4916811 27.5342233)
27.5351309,-99.4916794,4,,,POINT (-99.4916794 27.5351309)
27.5363488,-99.4916772,3,,,POINT (-99.4916772 27.5363488)
27.5369759,-99.491676,3,,,POINT (-99.491676 27.5369759)
27.5386157,-99.4916729,1,,,POINT (-99.4916729 27.5386157)
27.5248283,-99.4913518,4,,,POINT (-99.4913518 27.5248283)
27.5253504,-99.4913505,3,,,POINT (-99.4913505 27.5253504)
27.5255605,-99.4913499,3,,,POINT (-99.4913499 27.5255605)
27.5256708,-99.4913496,3,,,POINT (-99.4913496 27.5256708)
27.5261959,-99.4913484,4,,,POINT (-99.4913484 27.5261959)
27.5268899,-99.4913466,3,,,POINT (-99.4913466 27.5268899)
27.5549379,-99.4834424,4,,,POINT (-99.4834424 27.5549379)
27.5569491,-99.4833711,4,traffic_signals,,POINT (-99.4833711 27.5569491)
27.4476132,-99.4715125,3,,,POINT (-99.4715125 27.4476132)
27.4469296,-99.4715114,3,,,POINT (-99.4715114 27.4469296)
27.4462424,-99.4715,3,,,POINT (-99.4715 27.4462424)
27.4457656,-99.4716333,4,crossing,,POINT (-99.4716333 27.4457656)
27.525552,-99.520089,3,,,POINT (-99.520089 27.525552)
27.5324256,-99.4957993,4,,,POINT (-99.4957993 27.5324256)
